Timestamp,Station,Latitude,Longitude,TEC,foF2,hmF2,scaleF2,B0,B1,zhalfNm,yF2,FF,QF,F10.7,Kp,Ap,Dst,SSN,DayOfYear,LocalTime,TopsideTEC
2020-01-05 03:30:00,DB049,-17.8,25.9,30.3997,2.027,187.34,61.01,108.67,3.418,150.69,65.2,0.9331,1,106.08,1.4,18.1,-26.2,20.6,5,5.2267,7.0181
2020-01-05 03:45:00,DB049,-17.8,25.9,28.7869,1.5,188.48,79.48,95.83,3.032,161.76,57.5,1.057,1,121.0,2.6,18.3,-27.6,12.3,5,5.4767,5.1998
2020-01-05 04:00:00,DB049,-17.8,25.9,27.7215,1.5,176.58,57.42,110.19,2.644,144.23,66.12,0.853,0,96.87,1.0,7.5,-4.3,25.7,5,5.7267,4.2874
2020-01-05 04:15:00,DB049,-17.8,25.9,28.692,1.5,189.03,85.18,115.46,2.765,167.87,69.28,1.0602,0,116.13,0.9,12.1,-4.1,28.4,5,5.9767,5.671
2020-01-05 04:30:00,DB049,-17.8,25.9,31.3413,1.5,174.34,76.68,108.18,2.906,128.47,64.91,0.9458,0,127.33,0.7,8.3,-23.2,21.6,5,6.2267,4.2603
2020-01-05 04:45:00,DB049,-17.8,25.9,29.7815,1.5,189.01,82.18,98.72,3.237,169.56,59.23,1.0141,1,139.29,2.8,19.5,-23.1,17.3,5,6.4767,7.0741
2020-01-05 05:00:00,DB049,-17.8,25.9,31.633,1.95,196.58,82.53,91.91,2.623,154.16,55.14,0.8513,1,109.27,2.1,17.4,-2.5,23.6,5,6.7267,3.6163
2020-01-05 05:15:00,DB049,-17.8,25.9,32.4174,1.5,150.25,54.07,72.87,3.222,128.97,43.72,1.1108,0,100.68,2.2,14.7,-37.7,19.5,5,6.9767,4.3876
2020-01-05 05:30:00,DB049,-17.8,25.9,32.2723,1.5,201.26,72.55,107.1,3.115,180.35,64.26,1.0298,1,110.67,0.4,5.3,3.9,36.0,5,7.2267,5.6931
2020-01-05 05:45:00,DB049,-17.8,25.9,30.0465,1.5,175.83,82.03,121.85,3.031,138.43,73.11,0.9958,0,113.07,2.0,13.4,-22.1,28.2,5,7.4767,6.3506
2020-01-05 06:00:00,DB049,-17.8,25.9,31.513,1.888,197.26,89.71,120.18,2.907,174.39,72.11,0.9018,0,96.54,2.1,15.1,-10.4,29.0,5,7.7267,5.8816
2020-01-05 06:15:00,DB049,-17.8,25.9,31.5985,1.836,150.0,47.79,115.95,3.208,113.45,69.57,0.916,0,107.09,3.5,26.3,-22.2,23.5,5,7.9767,5.5781
2020-01-05 06:30:00,DB049,-17.8,25.9,38.4373,1.701,176.13,79.27,100.99,3.506,135.52,60.59,1.0796,2,115.8,1.9,16.7,-7.2,20.3,5,8.2267,5.961
2020-01-05 06:45:00,DB049,-17.8,25.9,34.6709,1.5,169.42,79.24,112.69,2.644,144.46,67.61,0.997,0,101.23,1.9,16.3,-22.4,18.2,5,8.4767,6.5567
2020-01-05 07:00:00,DB049,-17.8,25.9,37.3874,1.5,170.58,64.22,114.35,2.96,141.96,68.61,1.1924,0,103.64,1.9,18.2,-18.3,36.4,5,8.7267,5.751
2020-01-05 07:15:00,DB049,-17.8,25.9,33.3968,2.012,183.85,68.55,106.45,2.98,154.61,63.87,1.0897,1,106.75,1.1,10.1,4.9,30.5,5,8.9767,4.2259
2020-01-05 07:30:00,DB049,-17.8,25.9,35.7361,1.5,179.78,61.9,116.27,3.344,147.14,69.76,0.9069,2,104.2,3.4,19.3,-34.3,10.0,5,9.2267,6.1568
2020-01-05 07:45:00,DB049,-17.8,25.9,38.1853,1.766,182.47,82.49,93.07,2.471,149.34,55.84,1.0731,0,93.64,1.5,13.0,7.3,2.4,5,9.4767,6.3375
2020-01-05 08:00:00,DB049,-17.8,25.9,37.7162,1.5,185.62,69.97,93.78,3.386,164.89,56.27,1.1361,2,90.44,2.2,18.1,-13.9,6.2,5,9.7267,7.8295
2020-01-05 08:15:00,DB049,-17.8,25.9,40.4519,1.5,177.8,66.11,97.61,3.215,140.95,58.57,1.0099,0,116.94,4.2,23.2,-5.3,7.4,5,9.9767,8.6553
2020-01-05 08:30:00,DB049,-17.8,25.9,40.7072,1.5,173.09,71.82,83.59,2.977,147.93,50.16,0.9994,0,93.58,2.4,16.8,7.4,11.2,5,10.2267,5.0472
2020-01-05 08:45:00,DB049,-17.8,25.9,35.1962,1.506,205.67,75.31,119.58,2.94,193.25,71.75,0.897,0,99.62,2.2,12.2,9.1,24.5,5,10.4767,8.0568
2020-01-05 09:00:00,DB049,-17.8,25.9,36.314,1.708,187.11,67.04,105.62,2.958,161.98,63.37,1.0807,0,121.65,1.9,16.6,-14.5,13.5,5,10.7267,7.9308
2020-01-05 09:15:00,DB049,-17.8,25.9,41.4133,1.529,197.12,83.93,113.49,2.736,175.99,68.09,0.9014,0,113.58,0.9,9.3,11.3,26.4,5,10.9767,9.7961
2020-01-05 09:30:00,DB049,-17.8,25.9,39.3935,2.177,186.33,72.5,88.55,2.783,132.78,53.13,0.9793,1,101.43,2.4,17.9,-19.0,24.2,5,11.2267,9.6417
2020-01-05 09:45:00,DB049,-17.8,25.9,36.7813,1.5,193.52,71.47,86.11,2.673,164.26,51.67,0.9055,0,101.74,0.0,5.5,-3.6,22.3,5,11.4767,8.3782
2020-01-05 10:00:00,DB049,-17.8,25.9,42.415,1.5,195.85,78.94,84.65,2.879,180.1,50.79,1.0812,0,97.0,2.3,17.9,-22.1,26.8,5,11.7267,9.8488
2020-01-05 10:15:00,DB049,-17.8,25.9,41.1386,1.5,216.41,86.26,82.55,2.932,179.21,49.53,1.061,1,106.44,1.7,14.2,-27.3,9.3,5,11.9767,6.9263
2020-01-05 10:30:00,DB049,-17.8,25.9,38.778,1.761,196.0,83.22,114.43,3.111,153.96,68.66,0.9935,1,123.58,3.6,24.8,-4.9,8.2,5,12.2267,11.1776
2020-01-05 10:45:00,DB049,-17.8,25.9,43.5163,1.639,227.34,92.25,100.25,2.948,199.81,60.15,1.0494,2,101.09,0.1,8.8,27.3,22.8,5,12.4767,9.8651
2020-01-05 11:00:00,DB049,-17.8,25.9,38.7449,1.5,231.46,91.59,97.5,2.636,203.42,58.5,1.0865,0,103.44,0.4,8.1,6.9,17.5,5,12.7267,11.633
2020-01-05 11:15:00,DB049,-17.8,25.9,38.7297,1.5,216.14,90.38,106.38,3.116,201.16,63.83,0.8945,2,101.36,1.7,12.3,1.7,16.4,5,12.9767,10.0161
2020-01-05 11:30:00,DB049,-17.8,25.9,40.4068,1.644,236.47,98.28,97.32,3.118,209.67,58.39,0.9812,0,99.71,1.8,13.6,15.3,31.7,5,13.2267,13.4666
2020-01-05 11:45:00,DB049,-17.8,25.9,38.5597,1.701,237.75,95.91,75.36,2.935,210.05,45.21,1.047,0,116.09,0.7,7.0,11.8,26.0,5,13.4767,11.8564
2020-01-05 12:00:00,DB049,-17.8,25.9,40.2948,1.59,242.74,117.38,98.35,3.142,214.64,59.01,1.0663,0,90.01,0.9,12.0,-4.0,0.0,5,13.7267,14.538
2020-01-05 12:15:00,DB049,-17.8,25.9,38.8588,2.169,219.57,95.33,107.15,2.168,189.49,64.29,0.765,1,111.34,2.9,20.1,-1.2,14.2,5,13.9767,10.761
2020-01-05 12:30:00,DB049,-17.8,25.9,40.0496,1.825,280.99,100.28,93.72,2.404,242.53,56.23,0.8407,1,107.32,2.0,12.0,1.7,24.3,5,14.2267,13.6702
2020-01-05 12:45:00,DB049,-17.8,25.9,35.3861,1.5,230.71,93.63,117.14,3.002,204.5,70.28,1.0244,0,104.23,1.8,16.2,-11.4,21.5,5,14.4767,12.9868
2020-01-05 13:00:00,DB049,-17.8,25.9,35.8179,1.5,272.97,109.41,111.95,3.116,239.93,67.17,0.9672,0,101.8,0.5,8.1,-6.5,26.8,5,14.7267,13.0937
2020-01-05 13:15:00,DB049,-17.8,25.9,40.4616,2.194,264.54,91.94,103.33,2.702,249.86,62.0,1.1371,1,112.88,0.4,10.7,-15.3,15.6,5,14.9767,18.3641
2020-01-05 13:30:00,DB049,-17.8,25.9,36.4728,1.741,308.27,118.41,101.13,2.881,259.8,60.68,0.9721,1,118.32,2.2,16.1,-24.9,20.5,5,15.2267,16.5872
2020-01-05 13:45:00,DB049,-17.8,25.9,36.4128,1.671,282.66,88.01,110.77,3.26,256.49,66.46,1.257,0,91.79,1.2,11.0,-16.9,28.6,5,15.4767,16.1989
2020-01-05 14:00:00,DB049,-17.8,25.9,37.3792,1.608,296.9,119.97,88.71,3.954,268.86,53.23,0.829,1,101.44,2.9,16.7,-42.4,18.6,5,15.7267,18.4043
2020-01-05 14:15:00,DB049,-17.8,25.9,37.0042,1.567,284.53,119.1,86.46,3.136,236.72,51.88,1.1135,1,114.53,2.9,20.5,-0.2,23.5,5,15.9767,17.9154
2020-01-05 14:30:00,DB049,-17.8,25.9,34.6763,1.5,271.52,111.71,116.3,2.961,244.77,69.78,1.1117,0,118.36,0.5,7.7,-22.7,16.4,5,16.2267,16.4371
2020-01-05 14:45:00,DB049,-17.8,25.9,31.9848,1.5,334.48,149.21,121.92,2.821,301.01,73.15,1.0133,0,102.01,3.5,22.2,-7.8,30.3,5,16.4767,15.9355
2020-01-05 15:00:00,DB049,-17.8,25.9,33.5422,1.5,319.04,128.55,115.37,3.095,290.74,69.22,1.131,1,100.89,1.2,7.8,-27.8,13.1,5,16.7267,16.0482
2020-01-05 15:15:00,DB049,-17.8,25.9,33.1358,2.002,314.26,136.7,110.58,2.782,295.53,66.35,1.0028,0,102.45,2.8,17.3,-4.1,41.0,5,16.9767,16.563
2020-01-05 15:30:00,DB049,-17.8,25.9,34.0524,1.5,315.98,132.0,109.96,2.582,297.16,65.98,0.9689,1,103.1,0.3,6.4,-18.4,8.2,5,17.2267,19.8495
2020-01-05 15:45:00,DB049,-17.8,25.9,28.5914,1.507,321.76,125.4,116.33,3.231,294.48,69.8,0.9731,0,111.26,1.9,13.8,-29.9,19.7,5,17.4767,14.2159
2020-01-05 16:00:00,DB049,-17.8,25.9,30.114,1.5,323.86,126.41,106.61,3.759,288.47,63.96,0.8891,0,108.96,1.7,12.1,-12.6,0.0,5,17.7267,16.9167
2020-01-05 16:15:00,DB049,-17.8,25.9,30.0297,1.5,318.52,125.17,85.85,2.825,288.4,51.51,1.048,0,121.27,2.4,18.8,11.7,24.0,5,17.9767,15.6382
2020-01-05 16:30:00,DB049,-17.8,25.9,32.3318,1.756,337.63,128.32,98.79,2.564,304.88,59.27,1.078,0,106.66,2.9,22.0,8.0,30.3,5,18.2267,15.5426
2020-01-05 16:45:00,DB049,-17.8,25.9,26.8155,1.5,314.61,136.44,81.26,2.914,289.22,48.75,1.2018,0,108.65,4.4,27.5,-9.7,5.5,5,18.4767,15.9935
2020-01-05 17:00:00,DB049,-17.8,25.9,31.1654,1.5,315.89,135.41,111.19,3.347,282.27,66.71,0.9949,0,106.28,2.4,20.3,-4.5,38.0,5,18.7267,18.1436
2020-01-05 17:15:00,DB049,-17.8,25.9,29.2807,1.5,339.58,145.33,103.72,3.599,309.83,62.23,0.9783,2,112.64,3.5,23.4,-3.2,18.8,5,18.9767,15.4036
2020-01-05 17:30:00,DB049,-17.8,25.9,21.6525,1.5,330.4,132.58,89.62,2.928,291.74,53.77,1.0717,0,120.54,3.4,22.7,-1.4,16.7,5,19.2267,12.6125
2020-01-05 17:45:00,DB049,-17.8,25.9,30.6366,1.509,330.12,129.7,95.9,3.136,297.7,57.54,1.1707,0,133.98,0.1,2.8,-24.4,17.2,5,19.4767,18.1364
2020-01-05 18:00:00,DB049,-17.8,25.9,27.519,1.518,332.38,131.0,106.96,2.792,302.17,64.18,0.8416,1,95.26,0.2,7.3,-6.3,24.4,5,19.7267,12.3619
2020-01-05 18:15:00,DB049,-17.8,25.9,29.7906,1.5,339.95,121.39,98.63,3.367,318.38,59.18,0.9111,1,117.37,5.3,27.2,0.4,0.2,5,19.9767,17.0249
2020-01-05 18:30:00,DB049,-17.8,25.9,25.8868,1.5,331.81,121.14,85.18,3.234,314.22,51.11,0.9591,2,92.85,3.4,21.9,18.6,30.5,5,20.2267,13.0314
2020-01-05 18:45:00,DB049,-17.8,25.9,24.4121,1.5,331.19,133.89,90.04,3.131,299.19,54.03,0.9949,2,119.92,1.5,11.7,-18.5,12.7,5,20.4767,11.2856
2020-01-05 19:00:00,DB049,-17.8,25.9,21.8477,1.5,351.03,120.58,98.4,3.211,326.72,59.04,0.9839,0,102.06,1.7,12.6,-41.9,27.5,5,20.7267,12.3019
2020-01-05 19:15:00,DB049,-17.8,25.9,22.3274,1.5,312.91,138.07,84.05,3.067,284.94,50.43,0.8617,0,109.13,1.4,13.9,-0.9,0.0,5,20.9767,12.9528
2020-01-05 19:30:00,DB049,-17.8,25.9,22.811,1.5,304.58,108.71,91.51,3.123,281.63,54.91,1.0763,1,107.35,0.5,5.3,5.4,3.2,5,21.2267,13.9095
2020-01-05 19:45:00,DB049,-17.8,25.9,24.8287,1.5,322.66,133.97,100.11,2.956,279.29,60.06,1.0499,0,107.77,0.7,10.3,-43.0,21.7,5,21.4767,15.7185
2020-01-05 20:00:00,DB049,-17.8,25.9,19.7061,1.567,327.81,128.7,85.74,2.809,303.25,51.44,0.9193,1,114.45,4.1,25.2,-30.2,4.8,5,21.7267,11.6074
2020-01-05 20:15:00,DB049,-17.8,25.9,20.8827,1.5,332.68,131.8,84.59,3.249,295.35,50.75,0.9599,0,94.91,3.9,24.2,-0.3,12.9,5,21.9767,9.3607
2020-01-05 20:30:00,DB049,-17.8,25.9,19.826,1.5,333.31,134.57,100.09,2.739,308.3,60.05,1.1643,0,110.41,2.3,17.8,-27.3,8.6,5,22.2267,8.6236
2020-01-05 20:45:00,DB049,-17.8,25.9,21.4023,1.5,325.7,109.54,119.97,3.024,316.25,71.98,0.9106,0,127.4,0.2,4.6,-43.0,21.9,5,22.4767,9.2507
2020-01-05 21:00:00,DB049,-17.8,25.9,20.9829,1.5,289.88,130.45,85.62,3.213,253.02,51.37,1.0219,1,93.98,1.1,9.5,-3.0,28.5,5,22.7267,12.0026
2020-01-05 21:15:00,DB049,-17.8,25.9,23.075,1.5,321.89,123.09,117.84,2.903,286.29,70.7,1.1742,1,109.95,1.7,13.0,26.7,31.3,5,22.9767,10.2778
2020-01-05 21:30:00,DB049,-17.8,25.9,20.2962,1.5,299.9,123.47,89.85,2.79,284.42,53.91,0.8686,0,95.6,0.9,8.7,20.0,28.3,5,23.2267,11.2152
2020-01-05 21:45:00,DB049,-17.8,25.9,20.1723,1.5,294.79,121.85,97.18,3.235,277.65,58.31,0.9789,0,105.46,1.7,15.3,-32.1,25.6,5,23.4767,9.5051
2020-01-05 22:00:00,DB049,-17.8,25.9,17.5371,1.5,263.58,118.83,110.54,3.434,237.14,66.32,1.1962,0,106.45,2.6,17.3,-17.7,11.5,5,23.7267,5.0136
2020-01-05 22:15:00,DB049,-17.8,25.9,18.6144,1.5,280.8,110.68,108.9,2.646,268.43,65.34,1.2094,0,90.27,1.1,8.3,4.8,21.1,5,23.9767,7.4413
2020-01-05 22:30:00,DB049,-17.8,25.9,18.6701,1.5,278.66,116.82,113.03,3.164,221.99,67.82,0.9933,0,127.71,3.1,16.8,-14.7,6.3,5,0.2267,10.7731
2020-01-05 22:45:00,DB049,-17.8,25.9,20.6336,1.5,269.55,99.14,103.64,2.218,239.91,62.18,1.0846,0,87.46,1.0,12.2,-31.8,20.6,5,0.4767,8.9232
2020-01-05 23:00:00,DB049,-17.8,25.9,21.4429,1.698,272.73,98.48,87.81,3.256,240.52,52.69,0.9544,0,105.49,2.5,18.7,-21.2,19.6,5,0.7267,11.144
2020-01-05 23:15:00,DB049,-17.8,25.9,21.1436,1.5,273.35,96.3,79.98,2.981,257.46,47.99,0.9226,1,117.14,0.8,7.5,8.2,28.2,5,0.9767,8.8327
2020-01-05 23:30:00,DB049,-17.8,25.9,22.4246,1.5,261.76,111.94,89.24,2.802,224.82,53.54,1.1485,0,103.72,1.5,14.1,-9.6,15.3,5,1.2267,8.7054
2020-01-05 23:45:00,DB049,-17.8,25.9,25.1383,1.55,250.98,107.31,103.15,3.003,219.99,61.89,1.1808,0,105.31,1.2,10.7,-29.7,7.9,5,1.4767,8.6891
2020-01-06 00:00:00,DB049,-17.8,25.9,19.3712,1.5,255.22,114.5,94.7,3.368,237.78,56.82,0.9147,1,103.3,3.7,23.9,-14.0,27.0,6,1.7267,8.5679
2020-01-06 00:15:00,DB049,-17.8,25.9,24.5539,1.5,253.78,101.61,112.33,2.652,212.64,67.4,0.9016,3,102.62,2.1,14.7,-19.7,20.4,6,1.9767,6.9034
2020-01-06 00:30:00,DB049,-17.8,25.9,22.747,1.5,262.23,107.88,90.57,2.939,211.94,54.34,1.0537,0,139.27,1.4,11.5,1.2,36.3,6,2.2267,9.1541
2020-01-06 00:45:00,DB049,-17.8,25.9,25.234,1.5,248.49,90.16,96.29,3.187,221.31,57.77,0.8719,2,120.58,0.4,6.9,-22.9,14.4,6,2.4767,10.433
2020-01-06 01:00:00,DB049,-17.8,25.9,21.2153,1.5,226.48,80.58,83.34,2.438,197.6,50.0,1.098,0,102.64,3.4,20.5,-13.6,9.1,6,2.7267,8.1091
2020-01-06 01:15:00,DB049,-17.8,25.9,20.7821,1.794,203.34,69.76,81.05,3.379,179.01,48.63,1.1221,0,109.03,2.2,19.3,19.2,19.2,6,2.9767,5.4239
2020-01-06 01:30:00,DB049,-17.8,25.9,23.7418,1.5,239.4,96.58,108.34,2.924,204.37,65.01,1.028,1,133.89,1.4,10.9,5.2,22.2,6,3.2267,8.9698
2020-01-06 01:45:00,DB049,-17.8,25.9,20.6528,1.5,216.11,71.76,92.4,2.514,189.9,55.44,0.8638,0,120.8,1.5,12.2,-22.7,26.1,6,3.4767,4.4644
2020-01-06 02:00:00,DB049,-17.8,25.9,26.7358,1.5,232.88,98.28,121.54,2.93,202.97,72.92,1.0383,1,100.08,4.0,23.8,13.3,18.0,6,3.7267,8.2325
2020-01-06 02:15:00,DB049,-17.8,25.9,22.4006,1.5,227.63,105.82,98.11,3.323,195.04,58.86,1.0035,1,103.01,1.1,13.8,-25.1,10.4,6,3.9767,8.0402
2020-01-06 02:30:00,DB049,-17.8,25.9,23.9702,1.5,237.77,89.82,100.24,3.038,209.2,60.14,0.8226,3,115.1,1.9,14.3,-15.9,10.9,6,4.2267,6.8421
2020-01-06 02:45:00,DB049,-17.8,25.9,25.8478,1.5,209.37,71.71,97.38,3.446,174.0,58.43,1.0421,1,107.55,0.2,6.7,-10.2,39.0,6,4.4767,5.545
2020-01-06 03:00:00,DB049,-17.8,25.9,26.8933,1.676,178.61,80.12,78.73,3.216,139.04,47.24,1.0024,0,94.43,1.3,13.1,-16.5,17.4,6,4.7267,4.1963
2020-01-06 03:15:00,DB049,-17.8,25.9,24.3361,1.5,220.15,85.54,110.61,2.699,174.18,66.37,0.8986,0,121.85,1.3,15.4,-11.4,19.5,6,4.9767,6.0584
2020-01-06 03:30:00,DB049,-17.8,25.9,29.9662,1.5,193.25,85.02,116.84,3.446,151.91,70.11,1.1242,0,105.62,0.4,7.5,-13.0,35.2,6,5.2267,6.5174
2020-01-06 03:45:00,DB049,-17.8,25.9,29.6302,1.5,200.34,91.49,101.44,3.235,176.43,60.86,1.0168,0,120.64,1.4,12.0,15.8,36.1,6,5.4767,5.679
2020-01-06 04:00:00,DB049,-17.8,25.9,31.4722,1.5,205.7,79.71,104.84,3.095,179.02,62.9,0.9978,1,101.6,1.7,13.8,-15.6,28.9,6,5.7267,7.7363
2020-01-06 04:15:00,DB049,-17.8,25.9,29.9665,1.69,176.82,60.84,87.34,3.023,153.55,52.41,1.0146,1,134.18,3.2,22.7,-6.3,21.5,6,5.9767,3.8108
2020-01-06 04:30:00,DB049,-17.8,25.9,30.5874,1.5,165.38,61.8,111.04,2.368,132.9,66.63,0.9785,1,101.63,1.1,13.9,-0.1,14.2,6,6.2267,5.1331
2020-01-06 04:45:00,DB049,-17.8,25.9,30.6503,1.5,164.76,62.55,77.6,3.303,123.81,46.56,0.9957,0,109.43,0.9,9.3,3.0,24.4,6,6.4767,8.4233
2020-01-06 05:00:00,DB049,-17.8,25.9,30.0129,1.776,196.14,79.76,97.51,3.227,175.88,58.5,0.9441,2,109.32,0.7,9.4,-19.8,13.0,6,6.7267,5.4526
2020-01-06 05:15:00,DB049,-17.8,25.9,29.5441,1.5,150.0,52.94,94.87,2.656,124.14,56.92,1.0219,0,118.9,2.4,19.2,-0.9,21.9,6,6.9767,6.2914
2020-01-06 05:30:00,DB049,-17.8,25.9,30.6111,1.69,177.28,68.59,110.38,2.296,144.22,66.23,1.1153,0,123.96,0.2,9.0,-27.6,8.4,6,7.2267,4.3653
2020-01-06 05:45:00,DB049,-17.8,25.9,29.1101,1.5,150.0,68.43,120.03,3.204,115.67,72.02,0.996,0,107.94,3.5,17.0,-24.4,19.9,6,7.4767,2.7927
2020-01-06 06:00:00,DB049,-17.8,25.9,34.1618,1.5,168.31,72.35,91.94,3.019,135.95,55.16,0.9547,2,106.59,1.5,9.0,-3.1,15.3,6,7.7267,7.0341
2020-01-06 06:15:00,DB049,-17.8,25.9,34.3644,1.676,187.55,65.08,109.67,2.889,150.5,65.8,1.1252,1,123.12,0.1,4.7,-11.1,25.7,6,7.9767,2.5151
2020-01-06 06:30:00,DB049,-17.8,25.9,33.7695,1.5,177.49,72.29,73.49,2.866,151.64,44.09,0.9858,0,104.59,2.5,18.1,-19.7,20.2,6,8.2267,5.6521
2020-01-06 06:45:00,DB049,-17.8,25.9,37.6102,2.083,182.42,68.77,93.01,2.817,150.06,55.81,0.9856,1,98.17,3.0,21.9,-14.6,26.3,6,8.4767,6.0344
2020-01-06 07:00:00,DB049,-17.8,25.9,36.1778,1.753,151.28,65.5,104.91,2.983,114.99,62.95,0.75,1,97.43,1.4,12.3,15.3,25.7,6,8.7267,5.6795
2020-01-06 07:15:00,DB049,-17.8,25.9,36.5712,1.536,189.16,66.95,82.35,2.958,173.35,49.41,1.0392,2,101.17,1.4,12.8,-13.8,14.5,6,8.9767,4.7421
2020-01-06 07:30:00,DB049,-17.8,25.9,36.978,1.656,168.72,68.11,101.98,2.599,136.91,61.19,0.9678,1,110.24,2.4,18.4,-1.7,17.4,6,9.2267,5.0743
2020-01-06 07:45:00,DB049,-17.8,25.9,39.071,1.5,167.01,67.57,87.09,2.764,127.35,52.26,0.8339,0,116.44,0.9,8.0,-26.4,24.1,6,9.4767,8.4997
2020-01-06 08:00:00,DB049,-17.8,25.9,35.6798,1.5,174.8,85.66,100.06,2.457,169.24,60.04,0.7294,0,107.27,0.6,7.7,-16.3,28.0,6,9.7267,5.8999
2020-01-06 08:15:00,DB049,-17.8,25.9,37.5395,1.5,177.89,57.99,83.61,2.645,167.82,50.16,0.9358,0,106.87,1.0,11.2,16.6,25.7,6,9.9767,4.3364
2020-01-06 08:30:00,DB049,-17.8,25.9,38.5672,1.5,177.23,77.45,117.29,2.483,136.36,70.38,1.1493,0,126.45,1.2,11.9,-28.5,26.1,6,10.2267,6.3117
2020-01-06 08:45:00,DB049,-17.8,25.9,39.78,1.5,181.9,80.36,90.14,2.902,144.04,54.09,1.1735,0,95.0,3.4,20.2,-10.0,14.9,6,10.4767,7.066
2020-01-06 09:00:00,DB049,-17.8,25.9,37.0701,1.797,212.03,86.29,111.59,2.879,174.21,66.95,0.9008,0,96.79,1.0,10.4,-38.7,19.4,6,10.7267,9.6447
2020-01-06 09:15:00,DB049,-17.8,25.9,38.8494,1.93,184.31,55.18,97.8,3.138,165.41,58.68,0.9786,1,126.56,0.6,9.7,-11.5,16.5,6,10.9767,6.0149
2020-01-06 09:30:00,DB049,-17.8,25.9,38.8593,1.772,207.03,78.06,91.25,3.302,166.99,54.75,0.8632,3,122.98,0.6,10.8,-2.1,23.2,6,11.2267,7.9805
2020-01-06 09:45:00,DB049,-17.8,25.9,42.3753,1.862,200.68,79.12,80.47,3.209,162.7,48.28,1.06,1,107.61,2.1,14.5,-28.1,37.2,6,11.4767,11.951
2020-01-06 10:00:00,DB049,-17.8,25.9,38.2334,1.845,199.33,76.9,106.18,3.415,163.01,63.71,1.1872,0,107.77,3.6,20.3,-2.2,40.6,6,11.7267,9.1393
2020-01-06 10:15:00,DB049,-17.8,25.9,38.88,1.514,192.06,76.07,105.79,2.769,149.72,63.47,1.1557,3,119.8,1.5,10.0,13.0,16.2,6,11.9767,8.0211
2020-01-06 10:30:00,DB049,-17.8,25.9,40.3419,1.5,204.49,87.75,84.98,2.813,170.74,50.99,1.0356,1,101.01,1.6,16.7,-15.2,23.7,6,12.2267,8.1587
2020-01-06 10:45:00,DB049,-17.8,25.9,41.7907,2.108,211.78,89.6,106.33,2.963,188.49,63.8,0.9548,0,119.17,0.6,9.5,-15.9,23.3,6,12.4767,10.6881
2020-01-06 11:00:00,DB049,-17.8,25.9,36.5756,1.561,207.7,78.76,95.95,3.013,177.15,57.57,1.0134,0,102.08,1.3,9.7,25.2,30.4,6,12.7267,10.8175
2020-01-06 11:15:00,DB049,-17.8,25.9,38.7189,1.942,199.13,68.63,100.31,2.88,166.77,60.19,1.0206,1,117.45,0.1,6.5,-9.8,23.3,6,12.9767,10.7221
2020-01-06 11:30:00,DB049,-17.8,25.9,37.834,1.987,232.36,98.89,89.64,2.763,201.76,53.78,0.9672,0,114.57,1.1,5.4,-55.9,32.6,6,13.2267,13.5658
2020-01-06 11:45:00,DB049,-17.8,25.9,33.5841,2.047,238.81,95.62,103.95,2.874,198.74,62.37,1.1649,0,130.64,2.1,15.3,-29.4,35.3,6,13.4767,10.9515
2020-01-06 12:00:00,DB049,-17.8,25.9,35.5488,1.5,251.5,89.06,77.56,3.044,232.37,46.53,0.9896,0,119.84,1.3,11.0,-28.2,27.4,6,13.7267,10.62
2020-01-06 12:15:00,DB049,-17.8,25.9,38.5762,1.5,249.53,97.96,119.64,2.488,227.48,71.78,0.9622,1,106.0,1.7,13.2,-25.5,19.5,6,13.9767,14.9457
2020-01-06 12:30:00,DB049,-17.8,25.9,37.8455,1.5,249.13,98.91,77.48,3.282,210.63,46.49,1.0092,0,96.21,0.3,3.4,-26.0,33.4,6,14.2267,12.5951
2020-01-06 12:45:00,DB049,-17.8,25.9,38.6665,1.729,247.41,99.28,101.97,2.692,217.94,61.18,1.2328,1,114.55,0.8,10.3,22.1,3.6,6,14.4767,13.2321
2020-01-06 13:00:00,DB049,-17.8,25.9,37.0519,1.5,258.87,114.78,84.34,2.609,214.65,50.6,0.98,0,118.71,1.5,10.4,-30.2,17.6,6,14.7267,13.2339
2020-01-06 13:15:00,DB049,-17.8,25.9,34.807,1.569,249.21,101.2,113.56,3.035,233.62,68.14,0.9562,0,100.99,0.8,8.8,-11.4,11.5,6,14.9767,10.9085
2020-01-06 13:30:00,DB049,-17.8,25.9,33.4671,1.5,280.65,127.9,99.06,3.36,258.24,59.44,1.1383,1,115.92,3.6,26.5,4.3,26.9,6,15.2267,13.5184
2020-01-06 13:45:00,DB049,-17.8,25.9,32.4935,1.5,275.1,108.51,118.79,2.784,221.54,71.27,1.1723,3,106.04,2.0,18.1,-5.5,34.3,6,15.4767,11.9603
2020-01-06 14:00:00,DB049,-17.8,25.9,33.8665,2.207,301.25,111.15,108.57,3.428,268.36,65.14,1.1444,0,89.58,2.2,16.9,19.5,4.0,6,15.7267,17.2263
2020-01-06 14:15:00,DB049,-17.8,25.9,36.7451,1.5,282.87,116.38,84.08,2.674,241.75,50.45,1.074,1,101.62,0.0,4.2,-4.9,17.1,6,15.9767,16.5477
2020-01-06 14:30:00,DB049,-17.8,25.9,38.4195,1.793,310.27,124.72,104.82,2.687,284.98,62.89,0.8539,2,99.34,0.6,7.8,-21.4,26.9,6,16.2267,15.269
