DATE,Time,foF2,hmF2,yF2,B0,B1,TEC,FF,QF,Datetime,Kp,SSN,Dst,Ap,F10.7,Station_Name,Latitude,Longitude,Country,Timezone,Geomagnetic_Latitude,Geomagnetic_Longitude,DayOfYear,Month,Week,Hour,Minute,LocalTime,Season,Sin(DayOfYear),Cos(DayOfYear),Sin(LocalTime),Cos(LocalTime),StormFlag,QuietFlag,WeekendFlag
2024-04-10,03:07:30.000Z,15.975,278.9,54.8,55.8,1.54,40.6,0.05,,2024-04-10 03:07:30,1.7,56.0,-8.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,3,7,15,2,0.986146248341595,-0.16587819893463143,-0.7071067811865471,-0.7071067811865479,0,1,0
2024-04-10,03:15:00.000Z,16.05,274.8,53.2,52.0,1.64,39.8,0.05,,2024-04-10 03:15:00,1.7,56.0,-8.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,3,15,15,2,0.986146248341595,-0.16587819893463143,-0.7071067811865471,-0.7071067811865479,0,1,0
2024-04-10,03:22:30.000Z,16.1,272.8,55.3,49.7,1.46,40.5,0.08,,2024-04-10 03:22:30,1.7,56.0,-7.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,3,22,15,2,0.986146248341595,-0.16587819893463143,-0.7071067811865471,-0.7071067811865479,0,0,0
2024-04-10,03:30:00.000Z,15.45,262.2,48.0,45.3,1.36,32.9,0.05,,2024-04-10 03:30:00,1.7,56.0,-6.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,3,30,15,2,0.986146248341595,-0.16587819893463143,-0.7071067811865471,-0.7071067811865479,0,0,0
2024-04-10,03:37:30.000Z,15.788,271.1,58.9,53.0,1.54,41.7,0.1,,2024-04-10 03:37:30,1.7,56.0,-5.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,3,37,15,2,0.986146248341595,-0.16587819893463143,-0.7071067811865471,-0.7071067811865479,0,0,0
2024-04-10,03:45:00.000Z,15.438,266.2,53.2,48.9,1.36,36.0,0.05,,2024-04-10 03:45:00,1.7,56.0,-4.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,3,45,15,2,0.986146248341595,-0.16587819893463143,-0.7071067811865471,-0.7071067811865479,0,1,0
2024-04-10,03:52:30.000Z,15.35,265.4,55.3,49.0,1.58,36.5,0.05,,2024-04-10 03:52:30,1.7,56.0,-4.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,3,52,15,2,0.986146248341595,-0.16587819893463143,-0.7071067811865471,-0.7071067811865479,0,1,0
2024-04-10,04:00:00.000Z,15.238,267.0,59.1,51.7,1.71,38.2,0.13,,2024-04-10 04:00:00,1.7,56.0,-4.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,4,0,16,2,0.986146248341595,-0.16587819893463143,-0.8660254037844385,-0.5000000000000004,0,1,0
2024-04-10,04:07:30.000Z,14.863,263.6,58.2,51.5,1.75,35.6,0.08,,2024-04-10 04:07:30,1.7,56.0,-4.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,4,7,16,2,0.986146248341595,-0.16587819893463143,-0.8660254037844385,-0.5000000000000004,0,1,0
2024-04-10,04:15:00.000Z,8.975,201.9,32.0,41.9,1.09,7.5,0.03,,2024-04-10 04:15:00,1.7,56.0,-4.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,4,15,16,2,0.986146248341595,-0.16587819893463143,-0.8660254037844385,-0.5000000000000004,0,1,0
2024-04-10,04:22:30.000Z,14.463,264.2,57.9,51.0,1.72,33.4,0.05,,2024-04-10 04:22:30,1.7,56.0,-4.5,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,4,22,16,2,0.986146248341595,-0.16587819893463143,-0.8660254037844385,-0.5000000000000004,0,0,0
2024-04-10,04:30:00.000Z,14.5,271.6,63.3,52.7,2.16,35.7,0.17,,2024-04-10 04:30:00,1.7,56.0,-5.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,4,30,16,2,0.986146248341595,-0.16587819893463143,-0.8660254037844385,-0.5000000000000004,0,0,0
2024-04-10,04:37:30.000Z,9.25,205.9,30.0,35.3,1.29,7.1,0.03,,2024-04-10 04:37:30,1.7,56.0,-5.5,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,4,37,16,2,0.986146248341595,-0.16587819893463143,-0.8660254037844385,-0.5000000000000004,0,0,0
2024-04-10,04:45:00.000Z,14.25,272.4,63.4,56.4,2.45,34.6,0.22,,2024-04-10 04:45:00,1.7,56.0,-6.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,4,45,16,2,0.986146248341595,-0.16587819893463143,-0.8660254037844385,-0.5000000000000004,0,1,0
2024-04-10,04:52:30.000Z,13.275,257.1,40.4,43.7,1.51,19.1,0.05,,2024-04-10 04:52:30,1.7,56.0,-6.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,4,52,16,2,0.986146248341595,-0.16587819893463143,-0.8660254037844385,-0.5000000000000004,0,1,0
2024-04-10,05:00:00.000Z,13.75,275.2,67.1,60.0,3.04,34.3,0.17,,2024-04-10 05:00:00,1.7,56.0,-6.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,5,0,17,2,0.986146248341595,-0.16587819893463143,-0.9659258262890683,-0.25881904510252063,0,1,0
2024-04-10,05:07:30.000Z,13.425,267.5,54.8,52.4,2.28,26.2,0.05,,2024-04-10 05:07:30,1.7,56.0,-6.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,5,7,17,2,0.986146248341595,-0.16587819893463143,-0.9659258262890683,-0.25881904510252063,0,1,0
2024-04-10,05:15:00.000Z,13.175,269.9,57.0,54.5,2.30,26.1,0.05,,2024-04-10 05:15:00,1.7,56.0,-6.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,5,15,17,2,0.986146248341595,-0.16587819893463143,-0.9659258262890683,-0.25881904510252063,0,1,0
2024-04-10,05:22:30.000Z,12.5,264.5,48.9,47.3,2.21,20.2,0.05,,2024-04-10 05:22:30,1.6,56.0,-6.0,5.75,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,5,22,17,2,0.986146248341595,-0.16587819893463143,-0.9659258262890683,-0.25881904510252063,0,0,0
2024-04-10,05:30:00.000Z,12.325,266.6,51.7,48.7,2.43,20.9,0.1,,2024-04-10 05:30:00,1.5,56.0,-6.0,5.5,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,5,30,17,2,0.986146248341595,-0.16587819893463143,-0.9659258262890683,-0.25881904510252063,0,0,0
2024-04-10,05:37:30.000Z,9.25,230.6,20.4,22.5,1.41,4.9,0.03,,2024-04-10 05:37:30,1.4,56.0,-6.0,5.25,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,5,37,17,2,0.986146248341595,-0.16587819893463143,-0.9659258262890683,-0.25881904510252063,0,0,0
2024-04-10,05:45:00.000Z,9.375,237.2,24.2,25.3,1.70,5.7,0.03,,2024-04-10 05:45:00,1.3,56.0,-6.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,5,45,17,2,0.986146248341595,-0.16587819893463143,-0.9659258262890683,-0.25881904510252063,0,1,0
2024-04-10,05:52:30.000Z,9.35,247.7,33.8,32.7,2.19,7.9,0.05,,2024-04-10 05:52:30,1.3,56.0,-6.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,5,52,17,2,0.986146248341595,-0.16587819893463143,-0.9659258262890683,-0.25881904510252063,0,1,0
2024-04-10,06:00:00.000Z,9.2,253.1,35.2,35.4,1.92,7.9,0.05,,2024-04-10 06:00:00,1.3,56.0,-6.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,6,0,18,2,0.986146248341595,-0.16587819893463143,-1.0,-1.8369701987210297e-16,0,1,0
2024-04-10,06:15:00.000Z,9.35,260.6,39.1,39.8,1.87,9.0,0.05,,2024-04-10 06:15:00,1.3,56.0,-6.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,6,15,18,2,0.986146248341595,-0.16587819893463143,-1.0,-1.8369701987210297e-16,0,1,0
2024-04-10,06:22:30.000Z,9.375,264.1,46.3,45.7,2.06,10.7,0.05,,2024-04-10 06:22:30,1.3,56.0,-5.25,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,6,22,18,2,0.986146248341595,-0.16587819893463143,-1.0,-1.8369701987210297e-16,0,0,0
2024-04-10,06:30:00.000Z,9.625,281.6,54.8,51.9,2.37,13.5,0.05,,2024-04-10 06:30:00,1.3,56.0,-4.5,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,6,30,18,2,0.986146248341595,-0.16587819893463143,-1.0,-1.8369701987210297e-16,0,0,0
2024-04-10,06:37:30.000Z,9.325,280.9,59.5,57.5,2.21,13.5,0.05,,2024-04-10 06:37:30,1.3,56.0,-3.75,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,6,37,18,2,0.986146248341595,-0.16587819893463143,-1.0,-1.8369701987210297e-16,0,0,0
2024-04-10,06:45:00.000Z,9.15,285.15,---,56.975,---,12.7,0.05,,2024-04-10 06:45:00,1.3,56.0,-3.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,6,45,18,2,0.986146248341595,-0.16587819893463143,-1.0,-1.8369701987210297e-16,0,1,0
2024-04-10,06:52:30.000Z,8.375,289.4,---,56.45,---,11.9,0.05,,2024-04-10 06:52:30,1.3,56.0,-3.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,6,52,18,2,0.986146248341595,-0.16587819893463143,-1.0,-1.8369701987210297e-16,0,1,0
2024-04-10,07:00:00.000Z,8.675,293.65,---,55.925,---,11.100000000000001,0.05,,2024-04-10 07:00:00,1.3,56.0,-3.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,7,0,19,2,0.986146248341595,-0.16587819893463143,-0.9659258262890684,0.2588190451025203,0,1,0
2024-04-10,07:07:30.000Z,8.45,297.9,54.8,55.4,1.91,10.3,0.08,,2024-04-10 07:07:30,1.3,56.0,-3.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,7,7,19,2,0.986146248341595,-0.16587819893463143,-0.9659258262890684,0.2588190451025203,0,1,0
2024-04-10,07:15:00.000Z,8.5,304.5,55.0,54.4,2.03,10.5,0.08,,2024-04-10 07:15:00,1.3,56.0,-3.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,7,15,19,2,0.986146248341595,-0.16587819893463143,-0.9659258262890684,0.2588190451025203,0,1,0
2024-04-10,07:22:30.000Z,8.525,309.7,60.2,58.1,2.22,11.6,0.1,,2024-04-10 07:22:30,1.3,56.0,-2.75,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,7,22,19,2,0.986146248341595,-0.16587819893463143,-0.9659258262890684,0.2588190451025203,0,0,0
2024-04-10,07:30:00.000Z,8.35,311.4,---,59.150000000000006,---,11.85,0.08,,2024-04-10 07:30:00,1.3,56.0,-2.5,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,7,30,19,2,0.986146248341595,-0.16587819893463143,-0.9659258262890684,0.2588190451025203,0,0,0
2024-04-10,07:37:30.000Z,8.575,313.1,62.1,60.2,2.17,12.1,0.05,,2024-04-10 07:37:30,1.3,56.0,-2.25,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,7,37,19,2,0.986146248341595,-0.16587819893463143,-0.9659258262890684,0.2588190451025203,0,0,0
2024-04-10,07:45:00.000Z,8.65,319.9,68.0,64.6,2.32,13.4,0.05,,2024-04-10 07:45:00,1.3,56.0,-2.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,7,45,19,2,0.986146248341595,-0.16587819893463143,-0.9659258262890684,0.2588190451025203,0,1,0
2024-04-10,07:52:30.000Z,8.275,314.9,66.4,62.6,2.38,12.0,0.1,,2024-04-10 07:52:30,1.3,56.0,-2.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,7,52,19,2,0.986146248341595,-0.16587819893463143,-0.9659258262890684,0.2588190451025203,0,1,0
2024-04-10,08:00:00.000Z,8.05,315.9,68.3,63.3,2.54,11.7,0.1,,2024-04-10 08:00:00,1.3,56.0,-2.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,8,0,20,2,0.986146248341595,-0.16587819893463143,-0.8660254037844386,0.5000000000000001,0,1,0
2024-04-10,08:07:30.000Z,8.0,319.7,70.9,66.6,2.43,12.0,0.1,,2024-04-10 08:07:30,1.3,56.0,-2.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,8,7,20,2,0.986146248341595,-0.16587819893463143,-0.8660254037844386,0.5000000000000001,0,1,0
2024-04-10,08:15:00.000Z,7.925,324.7,66.9,63.7,2.30,11.1,0.08,,2024-04-10 08:15:00,1.3,56.0,-2.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,8,15,20,2,0.986146248341595,-0.16587819893463143,-0.8660254037844386,0.5000000000000001,0,1,0
2024-04-10,08:22:30.000Z,7.45,320.0,63.0,60.5,2.24,9.3,0.08,,2024-04-10 08:22:30,1.4,56.0,-1.75,5.25,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,8,22,20,2,0.986146248341595,-0.16587819893463143,-0.8660254037844386,0.5000000000000001,0,0,0
2024-04-10,08:30:00.000Z,7.425,332.7,70.7,66.6,2.39,10.4,0.1,,2024-04-10 08:30:00,1.5,56.0,-1.5,5.5,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,8,30,20,2,0.986146248341595,-0.16587819893463143,-0.8660254037844386,0.5000000000000001,0,0,0
2024-04-10,08:37:30.000Z,7.35,341.8,68.6,66.2,2.18,9.8,0.15,,2024-04-10 08:37:30,1.6,56.0,-1.25,5.75,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,8,37,20,2,0.986146248341595,-0.16587819893463143,-0.8660254037844386,0.5000000000000001,0,0,0
2024-04-10,08:45:00.000Z,7.275,351.0,73.3,69.8,2.32,10.4,0.1,,2024-04-10 08:45:00,1.7,56.0,-1.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,8,45,20,2,0.986146248341595,-0.16587819893463143,-0.8660254037844386,0.5000000000000001,0,1,0
2024-04-10,08:52:30.000Z,7.225,353.0,68.2,67.5,2.03,9.5,0.17,,2024-04-10 08:52:30,1.7,56.0,-1.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,8,52,20,2,0.986146248341595,-0.16587819893463143,-0.8660254037844386,0.5000000000000001,0,1,0
2024-04-10,09:00:00.000Z,7.275,361.7,76.7,73.3,2.31,10.9,0.3,,2024-04-10 09:00:00,1.7,56.0,-1.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,9,0,21,2,0.986146248341595,-0.16587819893463143,-0.7071067811865477,0.7071067811865474,0,1,0
2024-04-10,09:07:30.000Z,7.525,374.7,85.5,80.6,2.43,13.0,0.22,,2024-04-10 09:07:30,1.7,56.0,-1.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,9,7,21,2,0.986146248341595,-0.16587819893463143,-0.7071067811865477,0.7071067811865474,0,1,0
2024-04-10,09:15:00.000Z,7.6,382.4,95.4,86.4,2.81,14.8,0.13,,2024-04-10 09:15:00,1.7,56.0,-1.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,9,15,21,2,0.986146248341595,-0.16587819893463143,-0.7071067811865477,0.7071067811865474,0,1,0
2024-04-10,09:22:30.000Z,7.65,385.2,102.4,89.9,3.17,16.2,0.08,,2024-04-10 09:22:30,1.7,56.0,-0.75,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,9,22,21,2,0.986146248341595,-0.16587819893463143,-0.7071067811865477,0.7071067811865474,0,0,0
2024-04-10,09:30:00.000Z,7.6,371.1,90.3,80.3,3.04,14.1,0.08,,2024-04-10 09:30:00,1.7,56.0,-0.5,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,9,30,21,2,0.986146248341595,-0.16587819893463143,-0.7071067811865477,0.7071067811865474,0,0,0
2024-04-10,09:37:30.000Z,7.575,363.4,86.2,76.1,3.11,13.4,0.1,,2024-04-10 09:37:30,1.7,56.0,-0.25,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,9,37,21,2,0.986146248341595,-0.16587819893463143,-0.7071067811865477,0.7071067811865474,0,0,0
2024-04-10,09:45:00.000Z,7.575,358.3,84.6,74.0,3.23,13.1,0.25,,2024-04-10 09:45:00,1.7,56.0,0.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,9,45,21,2,0.986146248341595,-0.16587819893463143,-0.7071067811865477,0.7071067811865474,0,1,0
2024-04-10,09:52:30.000Z,7.7,350.9,77.4,69.8,2.86,12.4,0.22,,2024-04-10 09:52:30,1.7,56.0,0.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,9,52,21,2,0.986146248341595,-0.16587819893463143,-0.7071067811865477,0.7071067811865474,0,1,0
2024-04-10,10:00:00.000Z,7.75,347.7,77.2,68.2,3.08,12.5,0.1,,2024-04-10 10:00:00,1.7,56.0,0.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,10,0,22,2,0.986146248341595,-0.16587819893463143,-0.5000000000000004,0.8660254037844384,0,1,0
2024-04-10,10:07:30.000Z,7.775,340.8,71.5,64.5,2.84,11.6,0.17,,2024-04-10 10:07:30,1.7,56.0,0.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,10,7,22,2,0.986146248341595,-0.16587819893463143,-0.5000000000000004,0.8660254037844384,0,1,0
2024-04-10,10:15:00.000Z,7.625,335.6,69.6,62.2,2.95,10.9,0.25,,2024-04-10 10:15:00,1.7,56.0,0.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,10,15,22,2,0.986146248341595,-0.16587819893463143,-0.5000000000000004,0.8660254037844384,0,1,0
2024-04-10,10:22:30.000Z,7.7,335.6,70.9,63.2,2.99,11.3,0.22,,2024-04-10 10:22:30,1.7,56.0,-0.5,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,10,22,22,2,0.986146248341595,-0.16587819893463143,-0.5000000000000004,0.8660254037844384,0,0,0
2024-04-10,10:30:00.000Z,7.6,330.7,69.3,61.5,3.05,10.8,0.2,,2024-04-10 10:30:00,1.7,56.0,-1.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,10,30,22,2,0.986146248341595,-0.16587819893463143,-0.5000000000000004,0.8660254037844384,0,0,0
2024-04-10,10:37:30.000Z,7.225,314.1,53.7,50.5,2.46,7.6,0.17,,2024-04-10 10:37:30,1.7,56.0,-1.5,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,10,37,22,2,0.986146248341595,-0.16587819893463143,-0.5000000000000004,0.8660254037844384,0,0,0
2024-04-10,10:45:00.000Z,7.25,318.6,60.7,54.7,2.91,8.6,0.17,,2024-04-10 10:45:00,1.7,56.0,-2.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,10,45,22,2,0.986146248341595,-0.16587819893463143,-0.5000000000000004,0.8660254037844384,0,1,0
2024-04-10,10:52:30.000Z,7.2,317.6,61.5,54.6,3.04,8.6,0.28,,2024-04-10 10:52:30,1.7,56.0,-2.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,10,52,22,2,0.986146248341595,-0.16587819893463143,-0.5000000000000004,0.8660254037844384,0,1,0
2024-04-10,11:00:00.000Z,7.4,316.2,57.5,53.2,2.58,8.5,0.15,,2024-04-10 11:00:00,1.7,56.0,-2.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,11,0,23,2,0.986146248341595,-0.16587819893463143,-0.25881904510252157,0.9659258262890681,0,1,0
2024-04-10,11:07:30.000Z,7.2,307.1,53.7,49.2,2.72,7.5,0.17,,2024-04-10 11:07:30,1.7,56.0,-2.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,11,7,23,2,0.986146248341595,-0.16587819893463143,-0.25881904510252157,0.9659258262890681,0,1,0
2024-04-10,11:15:00.000Z,7.125,301.1,50.7,46.9,2.61,7.0,0.15,,2024-04-10 11:15:00,1.7,56.0,-2.0,6.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,11,15,23,2,0.986146248341595,-0.16587819893463143,-0.25881904510252157,0.9659258262890681,0,1,0
2024-04-10,11:22:30.000Z,7.2,304.8,55.9,50.9,2.75,7.8,0.15,,2024-04-10 11:22:30,1.6,56.0,-1.75,5.75,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,11,22,23,2,0.986146248341595,-0.16587819893463143,-0.25881904510252157,0.9659258262890681,0,0,0
2024-04-10,11:30:00.000Z,7.05,301.1,53.9,49.6,2.66,7.2,0.13,,2024-04-10 11:30:00,1.5,56.0,-1.5,5.5,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,11,30,23,2,0.986146248341595,-0.16587819893463143,-0.25881904510252157,0.9659258262890681,0,0,0
2024-04-10,11:37:30.000Z,6.8,297.3,54.0,49.0,2.79,6.7,0.15,,2024-04-10 11:37:30,1.4,56.0,-1.25,5.25,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,11,37,23,2,0.986146248341595,-0.16587819893463143,-0.25881904510252157,0.9659258262890681,0,0,0
2024-04-10,11:45:00.000Z,6.55,288.3,45.2,42.9,2.38,5.2,0.1,,2024-04-10 11:45:00,1.3,56.0,-1.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,11,45,23,2,0.986146248341595,-0.16587819893463143,-0.25881904510252157,0.9659258262890681,0,1,0
2024-04-10,11:52:30.000Z,6.55,292.8,51.0,46.9,2.64,5.9,0.08,,2024-04-10 11:52:30,1.3,56.0,-1.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,11,52,23,2,0.986146248341595,-0.16587819893463143,-0.25881904510252157,0.9659258262890681,0,1,0
2024-04-10,12:00:00.000Z,6.35,292.0,53.4,48.2,2.81,5.8,0.1,,2024-04-10 12:00:00,1.3,56.0,-1.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,12,0,0,2,0.986146248341595,-0.16587819893463143,0.0,1.0,0,1,0
2024-04-10,12:07:30.000Z,6.175,291.7,53.1,48.2,2.76,5.5,0.13,,2024-04-10 12:07:30,1.3,56.0,-1.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,12,7,0,2,0.986146248341595,-0.16587819893463143,0.0,1.0,0,1,0
2024-04-10,12:15:00.000Z,5.825,284.0,47.7,44.7,2.47,4.4,0.17,,2024-04-10 12:15:00,1.3,56.0,-1.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,12,15,0,2,0.986146248341595,-0.16587819893463143,0.0,1.0,0,1,0
2024-04-10,12:22:30.000Z,5.825,295.6,63.1,53.9,3.51,5.8,0.15,,2024-04-10 12:22:30,1.3,56.0,-1.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,12,22,0,2,0.986146248341595,-0.16587819893463143,0.0,1.0,0,0,0
2024-04-10,12:30:00.000Z,5.6,297.7,69.3,57.4,3.96,5.9,0.2,,2024-04-10 12:30:00,1.3,56.0,-1.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,12,30,0,2,0.986146248341595,-0.16587819893463143,0.0,1.0,0,0,0
2024-04-10,12:37:30.000Z,5.425,294.0,62.2,53.3,3.45,5.0,0.2,,2024-04-10 12:37:30,1.3,56.0,-1.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,12,37,0,2,0.986146248341595,-0.16587819893463143,0.0,1.0,0,0,0
2024-04-10,12:45:00.000Z,5.325,305.3,80.1,64.3,4.53,6.2,0.1,,2024-04-10 12:45:00,1.3,56.0,-1.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,12,45,0,2,0.986146248341595,-0.16587819893463143,0.0,1.0,0,1,0
2024-04-10,12:52:30.000Z,5.175,309.5,85.6,68.2,4.73,6.2,0.08,,2024-04-10 12:52:30,1.3,56.0,-1.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,12,52,0,2,0.986146248341595,-0.16587819893463143,0.0,1.0,0,1,0
2024-04-10,13:00:00.000Z,4.975,300.7,72.8,60.0,4.00,4.9,0.1,,2024-04-10 13:00:00,1.3,56.0,-1.0,5.0,131.8,Lualualei,21.4,191.9,USA,Pacific/Honolulu,21.2,267.1,101,4,15.0,13,0,1,2,0.986146248341595,-0.16587819893463143,0.25881904510252074,0.9659258262890683,0,1,0
